eventid	latitude	longitude
5239380	40.15	-97.57
5239381	39.18	-99.57
5239281	40.03	-98.08
5245833	34.6	-86.17
5246514	42.65	-92.47
5246607	40.8	-81.38
5245784	32.57	-97.13
5244498	42.63	-83.77
5245783	32.37	-97.2
5248637	38.83	-104.4
5246209	46.58	-100.42
5247884	34.32	-99.68
5248366	38.82	-104.38
5246703	41.33	-92.62
5242584	39.48	-98.7
5242585	39.47	-98.6
5242586	39.58	-98.52
5242587	39.57	-98.48
5242589	39.85	-98.7
5242590	39.75	-98
5242496	39.3	-99.02
5243282	29.13	-98.08
5251200	43.92	-84.73
5251062	42.37	-85.45
5251063	42.6	-84.9
5254933	27.03	-82.13
5251495	46.17	-95.33
5251199	43.52	-84.68
5250117	44.47	-93.17
5252968	37.13	-84.08
5253607	39.53	-99.42
5253608	39.45	-99.32
5256331	30.7	-91.15
5259234	33.7	-78.88
5255508	30.28	-81.73
5254678	33.98	-101.43
5254863	45.23	-95.05
5255382	42.9	-101.67
5255013	28.25	-82.37
5254792	45.32	-95.62
5252581	41.62	-73.32
5254373	40.85	-97.08
5253935	43.85	-104.22
5249745	35.9	-86.2
5251139	42.92	-84.67
5251144	43.38	-84.75
5251145	43.28	-84.62
5251141	42.83	-85.25
5251270	30.48	-83.65
5249173	34.23	-98.68
5248376	38.82	-104.4
5251386	30.75	-88.45
5258540	46.15	-68.22
5257177	37.15	-84.65
5255363	41.48	-90.78
5254774	28.05	-82.32
5256557	42	-99.25
5257005	36.33	-77.13
5256488	42.43	-98.57
5260964	41.92	-95.4
5265285	42.45	-96.57
5261241	27.52	-82.58
5262358	43.83	-82.65
5260497	39.32	-74.6
5262846	42.68	-91.77
5262848	44.05	-90.78
5269721	29.37	-99.17
5269656	29.05	-99.3
5262763	33.6	-86.17
5269923	28.32	-8.04
5269586	29.38	-99.47
5266955	42.67	-88
5267021	42.7	-92.57
5267022	42.68	-92.58
5267356	41.13	-93.4
5269850	38.57	-77.98
5262600	40.02	-97.42
5262715	40.05	-97.47
5264263	41.48	-87.33
5261853	45.78	-92.65
5259951	28.73	-82.35
5271171	30.1	-98.27
5272111	34.45	-86.52
5273160	30.35	-97.67
5272113	34.23	-86.9
5270803	33.23	-97.6
5272379	40.03	-88.58
5272807	36.48	-88.45
5270224	38.93	-76.98
5270804	33.15	-97.65
5270587	41.68	-86.05
5271330	29.78	-98.8
5271331	29.78	-98.82
5272365	34.25	-85.77
5273369	33.9	-86.43
5273365	34.37	-85.92
5273366	33.25	-86.15
5272366	33.58	-86.28
5272367	33.65	-86.57
5273159	30.23	-97.75
5273245	30.23	-97.7
5273070	28.88	-98.07
5270687	35.13	-98.78
5271971	32.1	-87.77
5272410	31.53	-86.72
5272978	29.98	-98.03
5270645	41.77	-85.67
5272042	32.48	-86.58
5272043	33.35	-87.68
5272278	33.52	-88.05
5272434	40.15	-88.3
5272110	33.17	-86.32
5274078	34.45	-90.2
5273320	34.55	-87.05
5273333	29.7	-98.08
5273072	30.02	-97.87
5274080	34.53	-90.18
5274314	32.6	-85.95
5273321	34.6	-87.1
5273824	35.52	-93.72
5273247	30.22	-97.68
5273323	32.6	-87.68
5272276	34.22	-87.63
5272183	31.63	-85.95
5272442	32.98	-91.65
5272444	33.47	-91.1
5271972	32.45	-87.52
5272553	33.23	-90.63
5272625	32.43	-90.2
5272234	36.67	-93.98
5272280	33.87	-87.55
5272235	37.05	-93.72
5272575	31.28	-85.73
5271117	37.2	-93.3
5272080	31.05	-91.8
5272378	31.4	-85.58
5273926	35.18	-91.88
5272551	33.53	-91.05
5272275	34.22	-87.63
5273370	34.02	-86.33
5270683	35.28	-99
5269270	40.97	-98.03
5267016	41.55	-93.75
5269752	26.62	-82.07
5269266	40.95	-98.07
5269267	40.98	-98.13
5269268	41.25	-98
5269269	41.32	-98.05
5269272	40.97	-98
5269332	41.3	-97.67
5271131	38.18	-92.78
5269753	26.63	-82.07
5269754	26.77	-82.05
5269277	41.08	-97.83
5270577	41.62	-86.43
5271991	41.43	-86.9
5269202	27.02	-82.03
5270582	41.22	-86.03
5269036	42.63	-84.73
5269264	41.43	-98.35
5269265	41.43	-98.3
5269590	30.25	-98.67
5269203	27.27	-82.07
5269494	40.43	-97.97
5269832	26.88	-82.03
5269492	40.57	-97.97
5270152	38.88	-77.13
5274077	34.15	-90.45
5273156	30.02	-97.87
5273318	33.37	-85.7
5273319	33.42	-85.62
5273322	33.73	-85.88
5275866	30.77	-95.22
5324258	35.1	-92.32
5326269	37.07	-93.78
5326270	36.85	-94.13
5326271	37.77	-93.63
5326273	37.32	-92.72
5326717	31.03	-95.67
5326145	30.32	-97.53
5326101	37.35	-94.32
5326103	37.83	-93.55
5325956	31.35	-85.35
5325957	31.43	-85.08
5326268	37.33	-94.33
5324122	30.23	-93.05
5324310	32.85	-90.42
5324729	33.87	-91.65
5323450	40.4	-85.43
5323187	34.25	-86.65
5323812	35.87	-88.57
5323155	41.25	-80.47
5321521	33.95	-86.25
5321522	33.32	-87.23
5321434	33.48	-88.25
5321436	33.83	-87.53
5321437	33.97	-87.17
5321438	33.98	-87.12
5321431	33.75	-87.87
5321432	33.83	-87.58
5321433	34	-87.35
5321570	29.95	-90.32
5323702	35.52	-89.9
5322139	36.53	-87.15
5322145	41.52	-82.95
5321440	33.6	-87.53
5321578	34.12	-85.63
5321964	34.35	-84.45
5321962	34.42	-84.27
5322141	36.58	-86.58
5320317	45.03	-89.72
5321639	31.57	-85.3
5321638	31.52	-85.47
5322116	27.75	-80.43
5281117	31.12	-94.77
5284407	34.25	-86.45
5287723	40.85	-81.52
5291148	38.87	-82.35
5288178	35.75	-86.37
5285553	29.25	-98.68
5287529	36.48	-98.75
5289037	37.37	-89.05
5289043	37.37	-88.9
5288020	40.77	-78.97
5288807	27.45	-80.45
5289044	37.35	-88.72
5288019	40.57	-79.23
5285395	29.12	-99.17
5285396	29.05	-98.88
5292446	38.67	-7.84
5293515	36.7	-7.73
5293388	36.92	-89.33
5292196	37	-91.02
5292419	37.33	-79.28
5292584	37.4	-87.85
5293645	44.93	-90.02
5291920	38.53	-89.13
5292051	38.88	-89.38
5291706	37.85	-86.58
5296791	32.55	-101.05
5296887	32.48	-100.85
5298617	37.67	-99.48
5292486	37.37	-89.33
5295541	34.43	-92.72
5296441	34.73	-101.85
5295462	32.37	-100.67
5292418	37.28	-7.92
5292540	38.55	-77.18
5290432	38.65	-88.52
5291703	37.85	-86.63
5292401	37.22	-90.07
5292408	37.83	-88.63
5292640	38.48	-76.65
5293473	38.35	-88.7
5292197	36.9	-90.68
5289706	37.42	-90.3
5305709	44.95	-90.32
5305712	43.15	-91.98
5304699	40.67	-94.83
5301231	47	-94.62
5299427	42.13	-76.27
5299605	41.87	-75.2
5297754	36.98	-84.12
5315643	43.12	-85.57
5315476	39.9	-85.92
5315477	39.93	-85.83
5314480	42.33	-85.27
5315469	38.55	-87.43
5315470	38.67	-87.23
5315471	39.23	-86.62
5315472	39.37	-86.53
5315473	39.53	-86.22
5315474	39.63	-86.12
5315566	44.1	-85.45
5315369	29.4	-95.83
5315480	39.6	-85.43
5313313	39.57	-104.78
5313917	41.1	-102.18
5314479	42.33	-85.35
5311995	27.45	-80.33
5319416	34	-82.48
5319527	30.47	-93.4
5319530	30.53	-92.28
5319490	34.23	-81.42
5319584	31.43	-82.93
5319148	30.05	-98.1
5319504	31.8	-82.35
5318127	45.27	-90.35
5316778	33.18	-82.07
5316402	38.1	-87.83
5322422	41.1	-83.17
5320131	36.4	-82.12
5322214	35.48	-86.32
5322801	40.78	-84.77
5322864	41.08	-84.33
5322919	33.3	-88.65
5323093	33.37	-79.3
5322213	35.48	-86.22
5322861	33.37	-88.62
5322729	36.03	-84.6
5323125	40.37	-83.53
5319967	45.47	-91.13
5322212	35.9	-85.1
5319564	27.73	-97.62
5319565	27.73	-97.62
5320140	30.95	-85.52
5379019	41.27	-82.5
5329058	30.75	-93.32
5331340	29.62	-95.63
5331347	29.05	-95.58
5331256	40.8	-81.93
5331892	29.83	-94.77
5331992	29.72	-95.05
5334502	26.8	-80.07
5335845	33.17	-87.55
5333888	41.27	-82.3
5336483	40.45	-81.52
5335576	29.13	-96.28
5335844	33.72	-87.38
5336127	31.92	-89.67
5337781	40.05	-89.42
5339009	33.58	-82.22
5337882	41.03	-94.37
5340389	32.33	-87.82
5339753	31.77	-82.35
5338041	39.53	-88.33
5344775	25.77	-80.2
5345281	37.55	-83.55
5346695	36.1	-85.58
5346697	35.73	-85.73
5347027	31.18	-84.27
5347028	31.37	-84.03
5344180	29.95	-92
5347026	30.7	-85.05
5350448	34.75	-85.72
5349867	36.98	-95.3
5349692	32.4	-90.27
5350289	36.4	-92.8
5350049	32.25	-90
5349844	32.65	-91.55
5349757	37.8	-95.95
5353932	37.48	-87.85
5352894	37.05	-89.35
5353110	36.85	-96
5353480	32.83	-97.25
5352931	37.42	-87.27
5354012	37.67	-87.33
5354289	33.03	-88.32
5354517	32.67	-95.45
5350508	31.63	-90.62
5351281	37.38	-89.67
5352326	37.25	-89.03
5352429	37.23	-88.93
5351187	35.37	-99.92
5352117	41.62	-98.53
5352118	41.68	-98.48
5352041	40.15	-89.48
5348835	33.75	-85.68
5348723	32.3	-94.6
5358086	37.42	-95.1
5357737	36.18	-94.7
5357401	35.95	-86.98
5358178	37.17	-94.62
5358181	36.93	-94.07
5358621	39.02	-95.07
5357139	37.78	-84.9
5358175	37.07	-93.42
5360184	38.6	-94.53
5357479	35.88	-7.64
5358188	40.13	-91.5
5358166	37.9	-92.6
5358167	37.6	-94.08
5358164	37.9	-92.83
5356473	34.33	-88.55
5356475	33.88	-88.77
5358034	35.28	-95.13
5358170	37.33	-94.03
5358172	37.78	-93.2
5358169	37.02	-93.63
5356963	35.52	-89.03
5358339	39.23	-94.48
5358918	39.07	-94.83
5358087	37.57	-94.62
5358410	36.42	-87.35
5364727	40.12	-97.72
5363137	42.97	-99.38
5364720	40.15	-97.8
5364722	40.15	-97.72
5364725	40.87	-98.03
5361201	33.18	-86.47
5363501	41.4	-102.23
5363705	41.33	-100.27
5363037	41.57	-99.28
5361198	33.65	-86.35
5361199	33.52	-86.02
5361480	35.07	-92.03
5360444	38.65	-93.3
5360092	38.02	-95.3
5360091	38.97	-95.23
5361225	35.33	-97.53
5364703	38.63	-90.07
5357057	40.15	-89.08
5361226	35.4	-97.48
5361358	29.03	-98.72
5361359	28.92	-98.63
5361197	33.82	-87.5
5361200	33.18	-86.47
5360557	35.52	-97.65
5360941	35.37	-92.1
5358865	39.93	-91.83
5361345	35.55	-97.48
5362980	42.53	-98.8
5358085	37.07	-94.95
5358442	37.73	-93.63
5362610	44.72	-94.62
5360641	33.28	-85.48
5357340	35.25	-86.58
5356153	35.32	-91.03
5356229	34.83	-82.52
5357255	34.22	-83.1
5355947	42.68	-90.4
5353939	32.57	-85.95
5356793	37.72	-86.02
5356966	35.6	-88.63
5356965	35.97	-88.67
5355637	26.23	-98.45
5354696	39.05	-88.27
5354954	40.67	-89.32
5354008	37.4	-88.02
5357327	36	-89.42
5354299	32.6	-87.82
5354871	40.4	-89.8
5355972	33.75	-79.5
5354873	40.47	-89.68
5369119	42	-91.37
5369120	41.9	-91.43
5369065	42.28	-92.1
5369066	42	-91.77
5368382	42.67	-84.17
5367948	30.07	-90.57
5366745	43.52	-97.03
5366281	41.15	-98.58
5365803	36.52	-76.18
5365106	40.93	-97.73
5365780	44.28	-97.77
5365298	41.55	-99.3
5362618	38.58	-83.62
5372087	30.67	-96.37
5371873	39.98	-74.83
5370039	42.5	-97.32
5372660	43.22	-101.58
5375540	42.2	-73.97
5375641	42.4	-73.7
5374350	32.4	-100.85
5373492	40.07	-86.27
5373332	34.53	-7.84
5371780	37.28	-77.98
5375751	43.05	-92.37
5376355	47.58	-101
5375712	32.18	-86.38
5430497	39.4	-85.5
5431836	30.17	-92.18
5431221	30.3	-89.85
5432505	31.33	-92.95
5432590	31.88	-92.25
5382678	30.15	-92.1
5387568	31.53	-101.43
5387647	27.07	-80.15
5387646	27	-80.2
5388755	32.12	-99.92
5388605	37.97	-99.48
5391565	37.25	-97.98
5394564	41.25	-89.28
5393968	41.3	-95.03
5397088	37.97	-93.95
5394602	41.93	-93.1
5394334	42.82	-94.6
5397421	38.37	-85.23
5397422	38.07	-84.53
5392983	40.48	-86.13
5391840	37.22	-97.88
5391842	37.25	-97.8
5391837	37.22	-98.17
5391838	37.18	-98
5393425	42.47	-98.68
5390599	41.3	-89.18
5389863	31.7	-101.42
5392897	39.93	-86.63
5390212	37.37	-97.63
5394403	41.43	-94.47
5388502	33.1	-96.47
5387858	32.42	-100.72
5387859	32.25	-100.85
5388627	36.9	-90.78
5400064	40.18	-94.55
5400995	39.6	-90.57
5400996	39.72	-90.27
5401832	41.3	-98.42
5399777	29.42	-100.97
5402456	37.47	-97.23
5396681	38.33	-86.57
5398137	39.88	-94.25
5401841	39.67	-99.62
5402034	40.05	-97.58
5404444	37.22	-84.6
5404777	30.1	-95.62
5404919	35.92	-76.25
5403566	32.17	-100.73
5405311	42.38	-94.18
5405212	43.13	-94.93
5403746	27.6	-81.97
5403010	40.12	-99.57
5405887	41.05	-102.28
5403882	36.93	-83.72
5403883	36.93	-83.62
5403009	40.1	-99.77
5401589	39.4	-83.38
5403109	40.37	-98.35
5401810	34.83	-87.13
5402038	40.25	-98.15
5403365	40.63	-103.2
5401940	40.98	-97.58
5402045	40.1	-97.87
5403007	40.1	-99.83
5407560	38	-103.22
5403100	40.32	-98.63
5403113	40.37	-97.52
5403102	40.25	-97.5
5401804	39.68	-86.22
5401939	40.35	-97.45
5402046	40.07	-97.8
5402047	40.1	-97.78
5403019	40.3	-98.78
5401079	40.1	-89.37
5403110	40.45	-98.27
5402104	43.1	-84.7
5398296	31.63	-84.8
5397902	40.73	-86.13
5397997	39.67	-97.8
5396287	38.75	-90.35
5396242	40.33	-97.28
5396244	40.48	-96.78
5394316	42.82	-94.52
5394317	42.8	-94.43
5400249	38.1	-94.68
5394719	42.22	-98.95
5394726	41.35	-93.8
5393517	40.95	-100.25
5393406	41.13	-99.77
5393407	41.2	-99.6
5409475	43.4	-92.55
5409622	43.9	-89.95
5409623	44.17	-90.53
5409125	37.72	-103.03
5411676	42.45	-98.38
5409474	43.32	-92.55
5416191	41.27	-89.85
5415406	42.12	-93
5420222	41.98	-93.2
5420224	41.98	-93.2
5416452	42.02	-91.35
5414663	33.88	-80.38
5414733	34.47	-8
5418859	34.4	-77.88
5414656	33.83	-80.75
5414657	34.02	-80.93
5416450	42.05	-91.82
5415139	41.9	-93.43
5416917	44.1	-87.88
5414727	34.25	-8.03
5414792	34.07	-81.73
5414794	33.75	-80.27
5412650	39.57	-85.52
5415492	42.18	-93.28
5412045	40.78	-89.33
5419556	35.3	-7.9
5415785	34.35	-80.87
5415762	46.78	-98.38
5415791	34.67	-8
5415069	34.33	-80.97
5412139	36.95	-77.77
5413266	34.72	-86.63
5411742	29.32	-96.1
5415214	41.92	-93.1
5416449	42	-91.9
5411604	41.88	-98.67
5415398	42.22	-93.42
5411075	41.22	-98.57
5410057	29.4	-98.07
5410413	41.13	-98.72
5410847	30.9	-96.87
5406515	43.63	-88.85
5410254	30.2	-97.55
5406508	43.67	-88.95
5406594	43.53	-88.28
5406581	43.53	-88.37
5406447	43.72	-89.03
5410407	40.02	-98.65
5424682	37.95	-90.8
5417213	39.05	-85.42
5423998	37.6	-89.02
5424810	37.15	-107.88
5422240	36.72	-7.95
5419603	43.72	-85.07
5419529	42.63	-85.02
5425181	30.4	-94.43
5425421	32.07	-89.3
5425473	38.28	-7.82
5426875	33.57	-80.83
5425471	38.78	-7.72
5426876	33.65	-80.78
5425233	31.32	-93.07
5425731	33.1	-85.93
5425478	32.93	-88.98
5425417	38.52	-77.8
5425928	39.37	-78.03
5425578	39.37	-85.53
5425579	39.48	-85.3
5422489	42.35	-91.25
5421963	29.2	-81
5425182	30.48	-94.17
5423013	32.25	-81.03
5420219	41.88	-93.28
5420220	41.08	-93.53
5421502	34.77	-77.15
5423449	29.98	-85.4
5423513	30.72	-85.17
5423514	30.1	-85.75
5423515	30.5	-85.05
5424838	34.23	-84.37
5424098	37.6	-88.97
5422942	34	-82.77
5422944	34.28	-83.27
5425184	30.52	-94.07
5425185	30.65	-94
5425186	30.72	-93.85
5422332	36.63	-7.93
5420133	41.9	-94.38
5425192	33.58	-86
5418399	41.62	-89.98
5418323	41.55	-89.35
5418322	41.57	-89.35
5417806	43.1	-102.13
5418461	41.27	-89.83
5421948	39.88	-74.58
5419661	36.58	-79.42
5418378	41.7	-91.9
5427354	36.05	-89.82
5427936	30.48	-87.7
5427468	39.92	-75.02
5425733	32.37	-86.67
5425737	32.43	-87.23
5427346	36.05	-89.4
5427347	36.3	-88.48
5425195	32.17	-87.73
5427111	28.42	-80.53
5425749	39.03	-78.27
5427269	36.25	-90.85
5426936	34.48	-92.45
5425380	32.02	-89.53
5435571	36.58	-92.28
5435569	36.87	-91.9
5435570	37.02	-91.68
5437934	28.03	-80.58
5436171	31.4	-84.73
5439905	31.07	-84.88
5439870	34.97	-89.82
5439777	31.1	-85.17
5439830	31.05	-84.92
5443269	31.05	-90.33
5440775	37.65	-122.42
5444016	29.17	-82.22
5446333	33.22	-86.57
5443275	29.1	-90.2
5446342	33.1	-85.55
5446119	33.83	-87.18
5446511	31.98	-85.7
5446512	31.97	-85.5
5446338	33.1	-85.83
5446339	33.1	-85.85
5446340	33.07	-85.62
5446236	33.23	-87.62
5446418	32.28	-86.78
5446563	37.45	-120.72
5446244	33.25	-86.88
5447083	32.1	-89.68
5447775	33.13	-88.17
5447842	34.4	-85.57
5447081	32.58	-89.57
5454937	38.9	-85.73
5452612	33.67	-101.42
5452099	39.25	-99.6
5452101	39.25	-99.47
5452167	39.43	-99.3
5452267	39.28	-98.12
5452166	39.3	-99.53
5451188	32.13	-90.12
5450449	32.17	-89.68
5451799	38.63	-107.98
5452306	34.25	-81.63
5452541	33.58	-101.5
5453043	40.85	-98.97
5459973	44.73	-90.53
5458493	42.98	-94.28
5453268	40.82	-98.6
5455214	43.43	-103.22
5453693	34.4	-82.13
5453042	40.75	-98.85
5451191	32.47	-89.77
5450183	40.37	-99.37
5451177	29.67	-95.52
5460873	33.87	-101.6
5466384	32.52	-85.8
5465836	33.25	-100.65
5465111	40.28	-86.52
5465112	40.33	-86.38
5465113	40.38	-86.77
5460874	33.87	-101.52
5456691	32.52	-101.4
5459027	38.67	-94.07
5456631	32.57	-101.3
5470913	43.9	-85.85
5477116	37.58	-95.22
5479555	38.67	-87.13
5479633	36.67	-92
5475615	43.13	-90.2
5475703	43.37	-89.9
5475844	42.87	-88.9
5475962	32.55	-83.88
5475742	42.92	-89.43
5475880	32.6	-84.23
5475739	43.35	-89.68
5475740	43.9	-89.47
5475737	33.42	-85.1
5473015	33.23	-87.77
5473493	43.63	-91.03
5473494	43.52	-90.77
5473495	43.18	-90.45
5473496	43.98	-90.42
5475026	39.9	-85.4
5473500	44.03	-90.33
5473501	43.5	-90.67
5473502	43.2	-90.43
5473023	32.67	-88.9
5473019	32.45	-88.62
5473020	32.58	-88.73
5473021	32.57	-88.77
5473022	32.58	-89
5473261	32.7	-88.95
5473262	32.78	-89.13
5473263	32.85	-89.33
5473264	32.67	-89.12
5473024	32.65	-88.93
5473111	42.27	-77.6
5475736	33.4	-85.08
5475795	42.93	-88.97
5475796	42.93	-88.95
5475797	42.93	-88.93
5472220	32.48	-89.08
5469527	43.73	-105.47
5472219	32.37	-88.93
5472101	42.03	-93.62
5479358	37.42	-88.05
5479578	36.53	-91.1
5479569	36.53	-92.15
5479255	32.98	-89.52
5479256	32.77	-89.53
5479784	36.25	-88.38
5481468	32.37	-93.3
5480747	42.05	-93.63
5479575	37.25	-87.53
5484328	35.12	-92.72
5482099	32.73	-93.13
5480598	37.95	-87.47
5482100	33.02	-92.73
5482152	42.27	-93.93
5482154	41.88	-93.97
5480597	37.95	-87.55
5480521	37.88	-87.58
5479431	37.07	-93.83
5479434	36.58	-89.63
5479333	31.72	-91.55
5479334	31.7	-91.52
5481496	35.18	-87.75
5479519	36.75	-88.47
5479257	33.47	-88.83
5479327	31.57	-91.95
5476117	33.25	-84.22
5479556	38.78	-86.92
5479557	38.95	-86.47
5479611	39.35	-85.78
5479610	39.32	-85.8
5489000	31.53	-83.87
5485820	34.4	-93.3
5485707	34.22	-93.65
5478823	33.7	-90.67
5477528	28.03	-80.57
5478824	33.7	-90.67
5478322	33.63	-90.67
5478374	34.7	-91.97
5478318	33.13	-90.47
5478660	45.17	-93.32
5478215	33.25	-91.8
5478389	31.7	-91.13
5478393	31.85	-90.97
5478493	32.47	-88.65
5478494	32.17	-89.78
5478315	33.22	-90.52
5478739	38.67	-121.47
5478746	39.1	-121.67
5478827	33.37	-90.25
5478394	31.78	-91
5478316	33.25	-90.53
5478741	37.82	-121.3
5477614	28.08	-80.58
5478630	38.6	-121.47
5479014	32	-91.08
5479018	32.28	-90.82
5478319	33.33	-90.53
5478367	45.05	-93.67
5477527	28.33	-80.72
5484327	35.37	-92.27
5485483	36.47	-91.78
5485482	36.23	-91.37
5486508	37.4	-84.77
5487687	37.22	-7.64
5487738	31.43	-87.12
5487740	30.8	-86.7
5486570	39.43	-87.37
5493738	37.82	-90
5493732	39.67	-89.97
5493125	38.07	-97.33
5492594	30	-90.25
5492610	31.25	-83.68
5493713	37.07	-93.35
5493731	39.55	-90.28
5493712	37.03	-93.63
5493741	37.18	-93
5491594	32	-85.45
5491150	34.2	-81.53
5490144	34.22	-80.67
5489703	42.25	-84.27
5488593	31.7	-91.58
5489594	31.23	-89.45
5489944	36.78	-79.55
5485354	33.72	-80.28
5493709	36.98	-93.8
5493710	37.85	-93.43
5493711	38.28	-92.85
5492306	33.15	-84.45
5493312	39.63	-85.95
5496086	39.48	-90.43
5493639	37.75	-94.1
5493638	37.67	-94.25
5493642	36.78	-94.47
5493250	39.85	-86.48
5495922	38.85	-91.32
5495486	39.07	-91.27
5495816	37.75	-90.12
5496380	35.25	-91.05
5500454	40.23	-86.87
5500453	38.73	-86.47
5500766	36.33	-86.65
5497919	38.63	-93.43
5498022	38.95	-93.38
5497724	38.07	-97.92
5497725	38.45	-97.25
5497727	37.67	-95.85
5497730	37.13	-95.92
5493653	36.25	-94.57
5494716	38.77	-92.07
5497074	35.18	-91.15
5494328	36.17	-94.92
5493781	39.78	-89.53
5493798	38.07	-89.6
5503749	37.65	-121
5499748	39.77	-89
5502569	41.43	-91.38
5499684	39.52	-89.4
5499471	40.15	-89.4
5502562	42.08	-91.33
5499739	39.83	-89.5
5500161	40.53	-86.75
5500162	40.52	-86.7
5506240	36.18	-90.8
5511066	33.37	-96.52
5505371	26.98	-82.12
5507044	36.1	-89.83
5511067	33.37	-96.43
5506443	36.18	-89.05
5506444	35.35	-89.52
5504544	32.67	-8.02
5506183	34.42	-100.2
5503154	34.02	-85.07
5506241	35.18	-91.05
5505060	31.65	-91.73
5506839	35.83	-88.37
5506267	36.17	-89.97
5504001	33.65	-86.82
5502578	41.67	-91.55
5499862	37	-95.12
5500730	35.9	-85.08
5500707	35.58	-85.92
5500455	38.97	-85.9
5497925	39.32	-92.48
5501074	38.57	-90
5497828	38.6	-93.28
5497821	38.6	-93.67
5501849	36.9	-87.63
5502231	30.6	-95.15
5501850	36.93	-87.28
5500765	36.32	-86.77
5498975	38.47	-94.07
5498468	39.98	-94.92
5500107	39.32	-85.63
5500137	36.9	-85.82
5500706	35.83	-85.97
5513666	39.03	-85.82
5505962	31.67	-91
5509457	42.92	-70.85
5517621	33.32	-80.17
5517430	42.92	-78.77
5512024	41.45	-100.22
5515568	40.83	-83.92
5515439	43.32	-88.42
5509966	32.3	-100.97
5509967	32.33	-101
5505458	33.32	-102.35
5507625	36.18	-95.9
5503064	33.97	-85.25
5506368	36.12	-89.52
5506369	36.07	-89.03
5506370	36.1	-88.73
5510640	34.23	-7.95
5520865	28.67	-81.5
5521678	38.93	-85.52
5519503	28.98	-8.12
5525482	41.33	-75.97
5525758	27.2	-80.25
5525565	42.98	-76.32
5526556	40.6	-82.37
5526557	40.63	-82.33
5521674	39.77	-85.47
5517904	41.4	-91.98
5516531	45.03	-116.72
5534665	37.18	-88.8
5531926	44.3	-93.97
5531927	44.27	-94.27
5529526	39.78	-75.77
5531715	40.4	-82.48
5532358	45.67	-99.68
5531929	44.27	-94.43
5526084	41.07	-73.87
5533948	33.9	-86.52
5532767	40.4	-84.67
5534529	39.22	-98.15
5532393	42.78	-85.52
5532394	43	-84.95
5532769	39.52	-82.9
5532283	39.37	-101.05
5534551	37.6	-90.47
5534342	45.2	-93.63
5534730	37.67	-89.83
5534731	37.77	-89.65
5534437	40.88	-98.93
5529052	40.9	-84.3
5529050	40.83	-84.9
5533255	38	-91.67
5528106	44.42	-98.68
3653	31.22	-89.34
456	39.8	-83.11
6232	30.42	-88.82
6488	28.55	-81.37
3648	31.43	-89.31
6530	28.62	-81.25
9524	30.3	-92.18
9525	30.34	-92.14
3254	33.67	-80.3
2346	30.68	-92.89
3205	37.58	-101.48
3651	31.62	-89.08
832	29.42	-94.67
8131	40.31	-79.54
3540	30.11	-82.43
8092	30.83	-96.1
2374	31.22	-92.16
2066	31.03	-89.53
1626	42.93	-114.4
2370	30.04	-92.51
2372	30.33	-92.49
1608	33.02	-90.26
4075	32.08	-95.11
4076	32.2	-95.35
2391	30.03	-94.35
2392	30.26	-94.2
2396	31	-93.68
6223	30.97	-89.95
6270	30.99	-90.15
3105	30.6	-96.33
6667	29.38	-89.53
833	29.31	-94.8
3647	31.35	-89.63
3650	31.05	-89.84
831	29.35	-95.02
6358	40.45	-76.93
6224	31.01	-90.02
4974	42.18	-76.67
6259	30.95	-90.28
7372	32.2	-98.2
7688	31.24	-95.98
9339	29.9	-90.1
7136	32.18	-97.32
7137	32.44	-97.22
7014	31.7	-97.53
7013	31.39	-97.56
7135	32.09	-97.4
7375	32.83	-98.1
7371	32.01	-98.2
7630	31.08	-96.06
9338	31.47	-95.99
7011	31.33	-96.64
7015	31.75	-97.49
7016	31.78	-97.51
7044	41.08	-76.08
7012	31.68	-96.55
7134	31.91	-97.43
7793	31.78	-95.63
7795	31.67	-95.73
7791	31.8	-95.93
8282	31.72	-83.18
1674	31.31	-89.39
1450	30.86	-90.49
6083	31.39	-85.33
655	30.28	-85.54
6081	31.44	-86.05
1092	31.87	-93.2
6397	32.91	-85.4
2073	30.27	-91.23
1093	32.15	-92.01
656	29.71	-85
6054	35.75	-80.82
5059	32.39	-85.02
6410	31.97	-85.54
1448	30.6	-91
9451	28.8	-81.87
9761	29.03	-81.3
6859	32.27	-83.73
7045	41.47	-75.13
7046	41.47	-75.05
5871	30.97	-87.68
3589	28.55	-96.55
6219	30.75	-90.54
6041	35.25	-81.08
6346	32.33	-86.24
6220	30.78	-90.59
6482	32.68	-87.65
6481	32.67	-87.71
6479	32.48	-87.87
6415	31.8	-85.66
6082	31.61	-85.84
5862	31.7	-88.94
5863	31.29	-88.75
6392	32.61	-85.83
5886	31.2	-86.37
5869	31.07	-87.77
4570	28.66	-96.45
3605	34.36	-78.21
3485	34.34	-78.24
6408	31.62	-85.82
6391	32.62	-85.98
6349	32.43	-85.99
6332	32.14	-86.3
6484	32.81	-87.58
3381	28.31	-82.33
5057	32.34	-84.99
5866	31.49	-88.29
2074	29.25	-90.22
2939	28.67	-81.5
2025	32.42	-111.12
2065	31.19	-89.99
7687	32.07	-95.58
662	30.27	-85.93
1895	44.21	-85.51
457	40.09	-82.79
45063	24.66	-81.52
64108	33.42	-90.54
25721	39.95	-83.76
45161	24.7	-81.09
8014	33.65	-82.17
8015	33.71	-82.11
28970	40.87	-100.21
16378	33.16	-81.07
58494	27.73	-97.45
